linea_id,pedido_id,producto_id,talla,cantidad,precio_unitario,descuento_pct
916946,506762,1042,Talla XL,1,"49,99 €",40
916947,506762,1029,S,1,"31,92 €",10%
916948,506762,1338,M,1,"61,23 €",0.3
916949,506762,1130,37,1,"73,00 €",10%
916950,506762,1315,M,1,"32,56 €",0.2
916951,506763,1095,41,1,"41,57 €",30%
916952,506763,1374,m,1,"12,90 €",40
916953,506763,1315,XL,1,"32,56 €",0.0
916954,506763,1069,S,3,"29,38 €",20
916955,506764,1181,S,1,"24,51 €",40%
916956,506764,1137,38,1,"63,83 €",10%
916957,506764,1230,Talla M,1,"25,06 €",20%
916958,506764,1377,S,1,"31,22 €",30
916959,506764,1258,S,1,"35,14 €",10%
916960,506765,1042,M,1,"49,99 €",40
916961,506766,1042,M,1,"49,99 €",40
916962,506767,1200,L,1,"21,79 €",0.0
916963,506767,1362,XS,1,"26,07 €",0.1
916964,506767,1312,S,1,"35,92 €",0%
916965,506768,1204,M,2,"12,35 €",10
916966,506769,1112,37,1,"78,05 €",0.3
916967,506769,1266,XS,1,"33,10 €",20%
916968,506769,1169,XL,1,"14,75 €",30%
916969,506770,1111,40,1,"59,92 €",40%
916970,506771,1053,S,1,"38,51 €",40%
916971,506771,1299,s,1,"43,49 €",10
916972,506771,1227,L,1,"25,33 €",20%
916973,506772,1388,XL,1,"15,95 €",30
916974,506772,1119,39,2,"55,00 €",0.1
916975,506773,1283,S,1,"24,64 €",30
916976,506773,1323,XL,1,"32,89 €",30%
916977,506773,1219,L,1,"17,73 €",30%
916978,506773,1200,M,3,"21,79 €",0.2
916979,506773,1013,l,1,"31,03 €",10%
916980,506773,1034,L,1,"42,28 €",0.5
916981,506774,1004,M,1,"45,55 €",0
916982,506774,1257,S,2,"41,13 €",0
916983,506775,1303,L,1,"34,22 €",0.2
916984,506775,1305,Talla L,1,"32,92 €",20
916985,506775,1122,Talla 38,1,"63,66 €",10%
916986,506775,1229,L,2,"38,72 €",0.4
916987,506776,1361,L,1,"14,66 €",0.3
916988,506776,1315,m,1,"32,56 €",30
916989,506777,1334,M,1,"41,41 €",0.3
916990,506777,1068,M,1,"49,68 €",40%
916991,506778,1277,s,1,"28,10 €",0.1
916992,506778,1077,L,1,"57,81 €",10%
916993,506778,1229,Talla M,1,"38,72 €",10%
916994,506778,1306,Talla XS,1,"38,88 €",0.3
916995,506778,1013,M,1,"31,03 €",30
916996,506779,1078,XL,1,"56,16 €",10
916997,506779,1219,M,1,"17,73 €",0.0
916998,506779,1315,L,2,"32,56 €",10%
916999,506780,1050,XS,1,"52,78 €",40%
917000,506780,1252,S,2,"33,85 €",0
917001,506781,1241,XL,1,"36,57 €",20
917002,506781,1238,Talla S,1,"36,15 €",10%
917003,506782,1324,L,1,"40,15 €",40%
917004,506783,1351,L,1,"26,88 €",0.5
917005,506783,1324,l,1,"40,15 €",30%
917006,506783,1204,Talla M,1,"12,35 €",20
917007,506783,1028,XL,1,"48,82 €",30%
917008,506783,1304,XS,1,"44,49 €",0.0
917009,506784,1234,S,1,"26,50 €",0.0
917010,506785,1159,42,1,"51,99 €",40%
917011,506785,1148,Talla 38,3,"36,02 €",40%
917012,506786,1028,S,1,"48,82 €",0.3
917013,506787,1176,XL,1,"23,41 €",30%
917014,506787,1221,M,1,"28,31 €",20
917015,506788,1077,S,1,"57,81 €",20
917016,506788,1204,XS,1,"12,35 €",30%
917017,506788,1284,L,3,"20,70 €",40%
917018,506789,1125,Talla 41,3,"51,19 €",0.2
917019,506789,1346,S,2,"45,31 €",20%
917020,506789,1357,S,1,"16,44 €",0.1
917021,506790,1374,S,1,"12,90 €",0.2
917022,506790,1157,39,3,"47,95 €",0.0
917023,506790,1075,M,1,"43,55 €",20%
917024,506791,1327,L,1,"77,26 €",0%
917025,506792,1107,41,1,"55,33 €",30%
917026,506792,1322,L,1,"33,07 €",0.2
917027,506793,1206,L,1,"15,68 €",0.0
917028,506793,1364,M,1,"11,29 €",0
917029,506794,1040,Talla L,1,"49,21 €",30
917030,506794,1329,L,1,"45,80 €",0.2
917031,506795,1292,M,1,"32,80 €",30
917032,506795,1394,M,2,"26,56 €",20
917033,506796,1153,Talla 39,1,"46,79 €",30
917034,506796,1246,xl,1,"32,78 €",0.2
917035,506797,1327,M,1,"77,26 €",10%
917036,506797,1282,S,1,"36,05 €",30%
917037,506797,1006,L,1,"40,90 €",20%
917038,506798,1366,S,1,"26,15 €",0.0
917039,506798,1357,XL,1,"16,44 €",0.0
917040,506799,1273,Talla XL,1,"32,69 €",30
917041,506799,1150,Talla 41,1,"53,53 €",20
917042,506799,1216,XS,1,"17,83 €",20%
917043,506800,1288,S,3,"30,24 €",20%
917044,506800,1008,XL,1,"54,28 €",20
917045,506800,1343,l,1,"81,92 €",20
917046,506801,1243,M,1,"42,14 €",20
917047,506801,1273,L,1,"32,69 €",0.3
917048,506801,1250,S,1,"31,36 €",0.3
917049,506802,1238,S,1,"36,15 €",20
917050,506803,1159,42,3,"51,99 €",0.4
917051,506803,1291,XL,1,"28,71 €",10%
917052,506803,1237,M,1,"35,53 €",30%
917053,506804,1368,M,1,"20,18 €",30%
917054,506804,1292,M,1,"32,80 €",0.3
917055,506804,1091,Talla 39,2,"75,99 €",10%
917056,506805,1001,XL,2,"32,57 €",40%
917057,506805,1208,Talla L,1,"22,70 €",0.1
917058,506806,1042,XL,1,"49,99 €",40
917059,506806,1379,XL,1,"31,72 €",0.2
917060,506806,1041,Talla M,1,"57,12 €",0.3
917061,506807,1042,XS,1,"49,99 €",40%
917062,506808,1182,M,1,"16,74 €",20
917063,506809,1042,M,2,"49,99 €",0.4
917064,506809,1197,XL,1,"14,87 €",50
917065,506809,1315,L,1,"32,56 €",0.2
917066,506809,1135,38,1,"71,49 €",0.2
917067,506809,1082,xl,1,"49,65 €",0.1
917068,506810,1079,XL,1,"46,26 €",50%
917069,506811,1146,41,1,"34,21 €",0
917070,506811,1338,L,1,"61,23 €",0%
917071,506812,1290,M,1,"23,54 €",0.1
917072,506812,1288,L,1,"30,24 €",0%
917073,506813,1238,Talla M,1,"36,15 €",30%
917074,506813,1073,L,1,"26,22 €",50%
917075,506814,1315,M,1,"32,56 €",10%
917076,506814,1053,Talla XL,2,"38,51 €",20
917077,506815,1137,39,1,"63,83 €",0.0
917078,506815,1103,38,2,"62,95 €",0.0
917079,506815,1385,L,1,"28,77 €",0%
917080,506815,1238,M,1,"36,15 €",0.0
917081,506816,1156,36,1,"56,23 €",40%
917082,506816,1054,S,3,"59,30 €",10%
917083,506817,1042,Talla XL,1,"49,99 €",40
917084,506818,1134,41,1,"31,21 €",40%
917085,506818,1116,38,1,"50,71 €",0.2
917086,506818,1301,XS,1,"46,93 €",40
917087,506819,1038,S,1,"27,52 €",0%
917088,506819,1338,Talla M,2,"61,23 €",0.1
917089,506819,1102,39,1,"68,36 €",0%
917090,506819,1200,XS,2,"21,79 €",0%
917091,506820,1211,xs,1,"12,54 €",40%
917092,506820,1285,M,1,"39,82 €",0.2
917093,506821,1243,S,1,"42,14 €",0%
917094,506821,1315,M,3,"32,56 €",0.4
917095,506821,1133,40,1,"48,67 €",0.3
917096,506821,1187,XS,1,"17,31 €",30
917097,506821,1117,39,1,"49,56 €",10
917098,506821,1053,XS,2,"38,51 €",0.2
917099,506822,1038,L,1,"27,52 €",0.2
917100,506822,1083,L,1,"54,14 €",50
917101,506823,1042,L,1,"49,99 €",40
917102,506823,1013,L,1,"31,03 €",30%
917103,506823,1105,39,1,"77,31 €",10%
917104,506824,1151,Talla 38,1,"47,09 €",10%
917105,506824,1186,l,1,"16,09 €",30
917106,506824,1346,M,1,"45,31 €",0.2
917107,506825,1037,m,1,"41,52 €",0.2
917108,506825,1357,xs,1,"16,44 €",30
917109,506825,1305,M,1,"32,92 €",20
917110,506825,1165,M,1,"13,35 €",30
917111,506826,1236,S,2,"32,57 €",30%
917112,506827,1353,L,1,"13,83 €",20%
917113,506827,1161,m,1,"23,07 €",30
917114,506827,1177,m,1,"20,83 €",30%
917115,506828,1212,XL,2,"12,74 €",0
917116,506829,1231,M,1,"35,23 €",0.1
917117,506829,1368,Talla M,1,"20,18 €",30%
917118,506830,1317,Talla XS,2,"27,13 €",0.3
917119,506830,1261,S,1,"33,18 €",0.1
917120,506831,1234,Talla L,1,"26,50 €",0.2
917121,506831,1285,L,3,"39,82 €",0
917122,506832,1162,L,2,"19,00 €",10
917123,506833,1346,Talla M,1,"45,31 €",0
917124,506833,1016,M,1,"58,66 €",0.0
917125,506834,1381,XS,1,"34,45 €",10%
917126,506835,1357,Talla M,1,"16,44 €",30
917127,506835,1333,S,1,"89,35 €",0.2
917128,506836,1197,m,1,"14,87 €",30%
917129,506836,1322,L,2,"33,07 €",40%
917130,506836,1097,38,1,"45,52 €",20%
917131,506836,1257,xl,1,"41,13 €",0%
917132,506837,1143,39,1,"54,97 €",30%
917133,506838,1075,m,1,"43,55 €",0.0
917134,506838,1197,L,1,"14,87 €",0.0
917135,506838,1192,S,1,"13,33 €",0.0
917136,506838,1098,41,2,"38,24 €",0
917137,506839,1049,M,1,"47,10 €",0.3
917138,506839,1106,42,1,"73,33 €",0.3
917139,506839,1207,L,1,"16,71 €",30%
917140,506839,1027,l,1,"34,91 €",0.3
917141,506839,1053,XS,1,"38,51 €",30
917142,506840,1198,L,2,"16,38 €",0.3
917143,506840,1346,M,3,"45,31 €",0.2
917144,506840,1247,M,1,"43,39 €",40%
917145,506840,1176,L,1,"23,41 €",0%
917146,506840,1284,S,1,"20,70 €",0.3
917147,506840,1006,Talla S,1,"40,90 €",10%
917148,506840,1185,m,1,"21,81 €",0.0
917149,506841,1366,XL,1,"26,15 €",20%
917150,506841,1391,L,2,"13,83 €",20
917151,506842,1362,M,1,"26,07 €",0.0
917152,506842,1269,XS,1,"20,24 €",0.0
917153,506842,1156,40,1,"56,23 €",0%
917154,506843,1113,39,1,"38,95 €",20%
917155,506843,1376,Talla L,1,"26,99 €",20
917156,506843,1323,S,2,"32,89 €",0.3
917157,506844,1366,S,3,"26,15 €",10%
917158,506845,1052,L,1,"52,18 €",0
917159,506846,1362,S,1,"26,07 €",20
917160,506847,1315,XL,1,"32,56 €",0%
917161,506848,1035,M,1,"57,32 €",0.1
917162,506849,1141,38,1,"47,53 €",50%
917163,506849,1129,38,2,"73,51 €",30%
917164,506849,1285,M,1,"39,82 €",0.3
917165,506849,1071,M,1,"29,62 €",20
917166,506849,1060,L,1,"48,04 €",0
917167,506850,1234,Talla L,1,"26,50 €",0.1
917168,506850,1185,XS,1,"21,81 €",20
917169,506850,1368,S,3,"20,18 €",0%
917170,506850,1374,M,2,"12,90 €",40%
917171,506850,1170,L,1,"12,32 €",0.3
917172,506851,1094,36,1,"61,63 €",40%
917173,506851,1284,XS,1,"20,70 €",0.3
917174,506852,1285,L,1,"39,82 €",0.0
917175,506852,1361,L,1,"14,66 €",30
917176,506852,1323,S,1,"32,89 €",10%
917177,506852,1291,S,1,"28,71 €",40%
917178,506853,1381,M,1,"34,45 €",30%
917179,506853,1241,L,1,"36,57 €",20%
917180,506853,1335,M,3,"70,30 €",10
917181,506853,1396,S,1,"15,65 €",30%
917182,506854,1325,S,1,"46,91 €",20%
917183,506854,1176,M,1,"23,41 €",40%
917184,506854,1039,Talla L,1,"53,52 €",20%
917185,506855,1293,XS,3,"37,48 €",10%
917186,506856,1059,S,1,"55,73 €",0%
917187,506857,1021,S,2,"43,85 €",0.2
917188,506857,1225,xl,1,"39,08 €",0.2
917189,506858,1099,37,1,"79,99 €",30
917190,506859,1207,s,2,"16,71 €",40
917191,506860,1273,l,1,"32,69 €",0.3
917192,506860,1263,XS,1,"39,31 €",0.0
917193,506860,1200,S,1,"21,79 €",10%
917194,506861,1295,XS,1,"36,18 €",0.2
917195,506861,1229,S,1,"38,72 €",0.3
917196,506861,1169,XS,1,"14,75 €",30%
917197,506861,1318,XL,1,"40,14 €",30%
917198,506861,1360,M,1,"18,88 €",20%
917199,506862,1094,42,1,"61,63 €",20
917200,506862,1027,L,1,"34,91 €",0.3
917201,506863,1315,XL,1,"32,56 €",0.1
917202,506863,1135,Talla 38,3,"71,49 €",40%
917203,506863,1123,37,1,"77,67 €",30%
917204,506863,1094,39,3,"61,63 €",10
917205,506863,1238,M,2,"36,15 €",0.2
917206,506864,1070,m,1,"27,27 €",0.3
917207,506865,1172,s,1,"18,98 €",0.0
917208,506865,1335,XL,1,"70,30 €",0.0
917209,506866,1152,38,2,"48,30 €",20
917210,506866,1292,M,1,"32,80 €",20%
917211,506866,1388,XL,1,"15,95 €",20
917212,506867,1315,XS,1,"32,56 €",10%
917213,506867,1369,L,1,"15,16 €",0.2
917214,506867,1022,M,1,"36,94 €",30%
917215,506868,1058,L,1,"51,95 €",0.2
917216,506869,1309,S,1,"29,96 €",0.1
917217,506869,1168,XS,1,"19,82 €",0.2
917218,506870,1315,XL,1,"32,56 €",10%
917219,506870,1211,XL,2,"12,54 €",20%
917220,506871,1116,38,1,"50,71 €",0.0
917221,506872,1053,Talla M,2,"38,51 €",0%
917222,506872,1291,M,2,"28,71 €",0.0
917223,506872,1057,L,1,"28,72 €",0%
917224,506873,1174,S,1,"20,68 €",30%
917225,506873,1241,M,1,"36,57 €",0.1
917226,506873,1053,L,1,"38,51 €",0.2
917227,506873,1379,Talla S,1,"31,72 €",30
917228,506874,1324,XS,1,"40,15 €",20
917229,506875,1204,L,1,"12,35 €",20
917230,506875,1204,Talla L,2,"12,35 €",0.1
917231,506875,1175,S,1,"17,99 €",30%
917232,506876,1369,XS,1,"15,16 €",0
917233,506877,1131,39,1,"55,67 €",20%
917234,506877,1292,xs,1,"32,80 €",20%
917235,506878,1378,M,1,"21,35 €",0%
917236,506879,1193,S,1,"20,23 €",0
917237,506879,1305,XL,1,"32,92 €",40
917238,506880,1336,L,1,"80,41 €",0.1
917239,506880,1136,37,1,"73,76 €",0.1
917240,506881,1175,M,1,"17,99 €",10%
917241,506882,1285,xl,1,"39,82 €",0.3
917242,506882,1388,L,1,"15,95 €",0.4
917243,506883,1388,L,1,"15,95 €",20%
917244,506883,1106,39,1,"73,33 €",0.1
917245,506884,1042,M,1,"49,99 €",0.4
917246,506884,1106,Talla 38,1,"73,33 €",0.1
917247,506884,1222,XS,2,"27,70 €",20%
917248,506884,1383,Talla S,1,"20,95 €",0
917249,506884,1036,l,1,"51,15 €",50
917250,506884,1094,38,1,"61,63 €",0.4
917251,506885,1204,Talla S,2,"12,35 €",50
917252,506885,1097,39,1,"45,52 €",30%
917253,506886,1285,Talla XL,3,"39,82 €",20%
917254,506887,1042,M,1,"49,99 €",40
917255,506887,1092,Talla 37,1,"69,97 €",20%
917256,506887,1096,37,1,"53,68 €",0.4
917257,506888,1204,L,2,"12,35 €",0.2
917258,506889,1018,Talla L,1,"45,78 €",0%
917259,506889,1273,S,1,"32,69 €",0
917260,506889,1399,S,1,"31,60 €",0.0
917261,506890,1322,l,1,"33,07 €",0.4
917262,506890,1062,XS,1,"43,22 €",0%
917263,506890,1303,S,2,"34,22 €",10
917264,506891,1362,l,1,"26,07 €",50%
917265,506891,1036,M,1,"51,15 €",10%
917266,506891,1285,XS,1,"39,82 €",30%
917267,506892,1357,M,1,"16,44 €",50%
917268,506892,1321,M,1,"37,98 €",0.1
917269,506892,1204,XL,1,"12,35 €",0%
917270,506892,1053,l,1,"38,51 €",0.5
917271,506893,1169,L,1,"14,75 €",0.3
917272,506894,1235,L,1,"34,51 €",0.0
917273,506894,1037,xs,1,"41,52 €",0
917274,506894,1201,L,1,"24,28 €",0
917275,506894,1322,s,1,"33,07 €",0%
917276,506895,1148,39,1,"36,02 €",50
917277,506896,1164,L,1,"18,58 €",0.2
917278,506896,1214,S,1,"17,10 €",0%
917279,506897,1170,S,1,"12,32 €",20%
917280,506898,1042,L,1,"49,99 €",0.4
917281,506899,1111,39,1,"59,92 €",30%
917282,506899,1045,M,1,"57,82 €",10%
917283,506900,1137,41,1,"63,83 €",0.3
917284,506900,1252,L,1,"33,85 €",0.3
917285,506900,1333,XS,1,"89,35 €",40%
917286,506900,1229,L,2,"38,72 €",40
917287,506901,1134,38,1,"31,21 €",20%
917288,506902,1348,L,1,"54,42 €",0.1
917289,506903,1322,S,1,"33,07 €",0.0
917290,506903,1342,XS,1,"54,22 €",0.0
917291,506903,1123,38,1,"77,67 €",0.2
917292,506903,1062,l,1,"43,22 €",40
917293,506903,1043,S,1,"54,13 €",0.3
917294,506904,1163,M,1,"22,89 €",0.3
917295,506904,1185,XL,1,"21,81 €",20%
917296,506905,1042,S,1,"49,99 €",40%
917297,506906,1042,S,1,"49,99 €",40
917298,506906,1204,S,1,"12,35 €",20%
917299,506906,1203,L,1,"19,01 €",0.2
917300,506907,1385,L,1,"28,77 €",30%
917301,506908,1227,S,1,"25,33 €",40%
917302,506909,1204,S,1,"12,35 €",10%
917303,506910,1042,m,1,"49,99 €",40
917304,506910,1322,M,1,"33,07 €",0.2
917305,506911,1021,L,2,"43,85 €",20%
917306,506911,1106,40,1,"73,33 €",0.2
917307,506911,1138,39,1,"48,26 €",10%
917308,506911,1385,Talla M,1,"28,77 €",30
917309,506911,1154,39,1,"70,63 €",30
917310,506911,1140,37,1,"39,31 €",30%
917311,506912,1203,M,1,"19,01 €",20
917312,506913,1272,L,1,"29,98 €",30%
917313,506914,1353,M,1,"13,83 €",10%
917314,506914,1154,40,1,"70,63 €",0.4
917315,506915,1374,L,3,"12,90 €",0.4
917316,506916,1106,38,1,"73,33 €",0.3
917317,506916,1015,L,1,"33,85 €",10%
917318,506917,1042,L,1,"49,99 €",40%
917319,506918,1355,M,1,"26,01 €",0.3
917320,506919,1273,M,1,"32,69 €",0%
917321,506919,1176,L,1,"23,41 €",20
917322,506919,1136,39,1,"73,76 €",30%
917323,506919,1284,M,1,"20,70 €",50
917324,506919,1106,39,1,"73,33 €",0.2
917325,506919,1053,Talla L,1,"38,51 €",20
917326,506920,1232,l,1,"26,48 €",0
917327,506920,1111,40,1,"59,92 €",0%
917328,506920,1362,M,1,"26,07 €",10%
917329,506921,1136,38,1,"73,76 €",0%
917330,506922,1042,M,1,"49,99 €",40%
917331,506922,1318,Talla XL,1,"40,14 €",0.1
917332,506923,1279,XS,1,"28,28 €",0.2
917333,506923,1027,m,1,"34,91 €",0.2
917334,506923,1041,M,1,"57,12 €",0
917335,506924,1204,XS,2,"12,35 €",40%
917336,506924,1239,s,1,"31,88 €",10
917337,506925,1042,l,3,"49,99 €",40%
917338,506925,1227,M,2,"25,33 €",10%
917339,506926,1083,Talla XL,1,"54,14 €",30%
917340,506926,1187,M,2,"17,31 €",30
917341,506926,1252,XL,1,"33,85 €",30
917342,506927,1203,XS,1,"19,01 €",0.1
917343,506927,1242,M,1,"38,06 €",30
917344,506928,1065,L,1,"49,52 €",0.2
917345,506929,1285,XL,1,"39,82 €",20%
917346,506930,1204,M,1,"12,35 €",30%
917347,506931,1367,L,1,"13,47 €",10
917348,506931,1109,42,1,"76,92 €",20%
917349,506932,1126,41,1,"52,20 €",20
917350,506932,1350,XS,1,"57,49 €",0.2
917351,506933,1345,m,1,"85,68 €",0.2
917352,506933,1285,S,1,"39,82 €",0%
917353,506934,1350,s,1,"57,49 €",0.1
917354,506934,1254,Talla S,1,"42,10 €",0.0
917355,506934,1280,M,1,"29,54 €",0%
917356,506934,1004,m,1,"45,55 €",10%
917357,506934,1302,XL,1,"47,49 €",0.0
917358,506934,1303,L,1,"34,22 €",0.0
917359,506935,1167,XS,1,"18,87 €",30%
917360,506935,1252,XS,1,"33,85 €",30%
917361,506936,1333,m,1,"89,35 €",40%
917362,506936,1357,S,1,"16,44 €",0%
917363,506936,1140,38,1,"39,31 €",20%
917364,506937,1336,L,1,"80,41 €",0
917365,506937,1021,M,1,"43,85 €",0%
917366,506938,1229,S,1,"38,72 €",30
917367,506939,1090,M,1,"34,56 €",30
917368,506939,1241,S,1,"36,57 €",20%
917369,506939,1341,L,1,"40,01 €",20%
917370,506939,1014,S,1,"48,60 €",0.2
917371,506940,1122,41,1,"63,66 €",0.1
917372,506940,1043,XL,1,"54,13 €",0.2
917373,506941,1053,L,1,"38,51 €",0
917374,506941,1359,XS,1,"29,93 €",20%
917375,506942,1127,38,1,"79,76 €",0.1
917376,506943,1042,M,1,"49,99 €",40
917377,506944,1061,S,1,"46,35 €",0.0
917378,506944,1036,L,1,"51,15 €",0
917379,506944,1317,Talla S,1,"27,13 €",0.0
917380,506944,1159,36,1,"51,99 €",0%
917381,506944,1314,L,1,"42,15 €",0.0
917382,506945,1210,S,1,"18,98 €",20%
917383,506945,1267,L,1,"36,41 €",40%
917384,506945,1088,S,1,"36,00 €",0.3
917385,506946,1259,M,1,"30,24 €",0.0
917386,506946,1219,Talla M,2,"17,73 €",0.0
917387,506947,1098,39,2,"38,24 €",0.1
917388,506947,1204,L,2,"12,35 €",0.2
917389,506948,1338,S,1,"61,23 €",30%
917390,506948,1167,XL,1,"18,87 €",20%
917391,506948,1365,L,1,"27,56 €",0%
917392,506948,1239,Talla M,1,"31,88 €",30%
917393,506948,1150,37,2,"53,53 €",40%
917394,506949,1391,S,1,"13,83 €",40
917395,506949,1378,S,1,"21,35 €",20%
917396,506949,1332,M,1,"87,31 €",30%
917397,506950,1299,M,1,"43,49 €",20%
917398,506950,1012,XS,1,"40,99 €",0.5
917399,506950,1203,L,1,"19,01 €",30%
917400,506951,1339,XS,3,"55,93 €",0.0
917401,506952,1282,Talla XS,1,"36,05 €",0.0
917402,506952,1053,XS,3,"38,51 €",20%
917403,506953,1042,L,1,"49,99 €",0.4
917404,506953,1203,xs,1,"19,01 €",0.3
917405,506953,1160,41,1,"65,05 €",0.2
917406,506954,1042,M,1,"49,99 €",40%
917407,506954,1176,M,2,"23,41 €",40
917408,506954,1327,m,1,"77,26 €",10%
917409,506955,1042,l,1,"49,99 €",40%
917410,506956,1203,S,1,"19,01 €",30%
917411,506956,1124,42,1,"77,92 €",10%
917412,506956,1345,XL,1,"85,68 €",0
917413,506956,1304,XS,1,"44,49 €",0
917414,506957,1285,M,1,"39,82 €",0.1
917415,506957,1357,M,2,"16,44 €",20
917416,506957,1203,XS,1,"19,01 €",0.2
917417,506957,1336,XL,1,"80,41 €",0%
917418,506957,1031,L,1,"33,85 €",10%
917419,506958,1042,S,1,"49,99 €",40%
917420,506958,1149,Talla 39,1,"75,51 €",0%
917421,506958,1176,Talla S,1,"23,41 €",20
917422,506958,1298,s,1,"30,07 €",20
917423,506958,1166,m,1,"15,50 €",10%
917424,506959,1204,Talla S,3,"12,35 €",0.2
917425,506960,1135,37,1,"71,49 €",20%
917426,506960,1361,S,1,"14,66 €",0.2
917427,506960,1114,39,1,"41,35 €",30%
917428,506961,1204,S,3,"12,35 €",20
917429,506961,1192,XL,1,"13,33 €",50%
917430,506961,1353,S,3,"13,83 €",0.4
917431,506962,1042,Talla L,2,"49,99 €",40%
917432,506963,1352,M,1,"12,43 €",10%
917433,506964,1237,L,1,"35,53 €",20
917434,506965,1371,S,1,"33,17 €",20
917435,506966,1293,L,1,"37,48 €",40%
917436,506966,1315,XS,1,"32,56 €",0.1
917437,506966,1124,37,1,"77,92 €",10%
917438,506967,1214,Talla L,1,"17,10 €",0.0
917439,506967,1148,38,1,"36,02 €",40%
917440,506967,1070,Talla S,2,"27,27 €",10
917441,506968,1243,M,1,"42,14 €",10
917442,506968,1197,Talla M,1,"14,87 €",0.3
917443,506968,1253,m,1,"42,45 €",0%
917444,506969,1042,L,1,"49,99 €",40%
917445,506969,1091,Talla 40,1,"75,99 €",0.2
917446,506969,1092,39,1,"69,97 €",10%
917447,506969,1202,s,3,"20,61 €",30%
917448,506970,1064,L,1,"33,05 €",10
917449,506970,1234,M,1,"26,50 €",0
917450,506971,1111,38,1,"59,92 €",0.2
917451,506971,1079,XL,1,"46,26 €",10
917452,506972,1042,S,1,"49,99 €",0.4
917453,506972,1112,37,1,"78,05 €",10%
917454,506973,1132,41,1,"72,05 €",0.4
917455,506974,1042,m,1,"49,99 €",0.4
917456,506975,1148,39,1,"36,02 €",10%
917457,506975,1206,s,1,"15,68 €",0.2
917458,506975,1333,Talla M,1,"89,35 €",0.0
917459,506976,1168,M,1,"19,82 €",0%
917460,506976,1153,38,1,"46,79 €",30%
917461,506976,1384,S,1,"25,64 €",30
917462,506977,1385,Talla L,1,"28,77 €",40%
917463,506978,1204,L,1,"12,35 €",0.0
917464,506979,1328,S,1,"51,49 €",30
917465,506979,1204,S,1,"12,35 €",0.2
917466,506979,1121,38,1,"72,81 €",10
917467,506979,1127,40,1,"79,76 €",0.5
917468,506980,1203,S,1,"19,01 €",30
917469,506980,1368,S,1,"20,18 €",0.3
917470,506980,1155,38,1,"61,83 €",0.3
917471,506981,1185,S,1,"21,81 €",0.3
917472,506982,1110,Talla 37,1,"37,86 €",0.3
917473,506983,1377,M,1,"31,22 €",0.3
917474,506983,1185,S,1,"21,81 €",40%
917475,506983,1059,s,1,"55,73 €",0.2
917476,506984,1094,38,1,"61,63 €",0.2
917477,506985,1037,XL,1,"41,52 €",30%
917478,506986,1071,s,1,"29,62 €",20%
917479,506986,1015,l,1,"33,85 €",20%
917480,506987,1026,XL,1,"49,99 €",0.2
917481,506987,1362,l,1,"26,07 €",0.3
917482,506987,1276,M,1,"24,73 €",40
917483,506987,1182,L,1,"16,74 €",0.1
917484,506988,1358,S,2,"26,83 €",0.2
917485,506988,1366,s,1,"26,15 €",20
917486,506988,1204,S,1,"12,35 €",30%
917487,506989,1077,xs,1,"57,81 €",40%
917488,506989,1036,m,1,"51,15 €",0.2
917489,506990,1275,xs,1,"24,89 €",10%
917490,506991,1172,S,1,"18,98 €",10
917491,506991,1131,41,1,"55,67 €",30%
