cliente_id,fecha_registro,ciudad,genero,edad
3684,2023-04-09,barcelona,F,42
1216,2021-07-11,Valencia,M,33
2366,2021-08-21,Barcelona,F,35
4801,2022-02-17,Zaragoza,F,53
4032,2024-06-03,Zaragoza,M,56
3654,2022-05-28,LISBOA,F,39
769,2018-01-04,oporto,M,47
131,2022-11-15,zaragoza,F,43
4003,2021-06-23,Málaga,Masculino,23
2190,2023-07-29,Malaga,F,53
3215,2019-12-16,Madrid,Masculino,51
3743,2018-12-28,Sevilla,F,26
378,2021-06-24,A Coruña,M,27
2174,2023-11-23,Bilbao,M,50
4756,2022-04-26,barcelona,Femenino,38
4459,2023-08-09,zaragoza,f,22
1780,2019-03-10,Madrid,Femenino,43
1139,2021-03-21,Madrid,Femenino,17
3220,2023-09-17,oporto,Femenino,42
4344,2023-08-23,Barcelona,M,51
2511,2019-07-03,Barcelona,F,37
1615,2020-06-11,Madrid,m,52
2227,2021-05-21,BILBAO,F,49
1181,2018-06-22,BILBAO,M,36
3913,2024-02-04,Málaga,f,16
2056,2018-02-19,Valencia,M,27
2350,2022-06-08,BARCELONA,M,52
762,2021-04-17,BARCELONA,Masculino,34
4231,2019-07-28,Lisboa,M,39
2583,2020-03-26,valencia,M,39
2178,2023-01-17,BARCELONA,F,36
1674,2020-01-03,SEVILLA,f,44
4,2019-11-05,barcelona,F,16
4300,2020-08-16,LISBOA,M,25
947,2019-05-20,Bilbao,F,32
4539,2023-06-14,Oporto,m,20
4740,2019-07-21,madrid,F,31
4623,2021-01-10,Bilbao,M,16
4086,2023-07-29,Bilbao,M,51
388,2020-03-21,Madrid,M,31
350,2021-03-26,Barcelona,M,32
1443,2023-04-05,madrid,Femenino,35
576,2024-05-29,LISBOA,m,33
4748,2018-12-28,Barcelona,M,43
3008,2022-11-17,Zaragoza,M,35
434,2022-10-26,Oporto,Masculino,42
4131,2020-05-24,VALENCIA,M,48
2347,2022-05-16,Lisboa,F,38
4176,2019-10-19,madrid,Masculino,40
4727,2018-05-30,MADRID,Femenino,32
724,2019-07-23,Valencia,Femenino,19
4726,2023-08-24,Madrid,Masculino,36
244,2019-03-25,Oporto,F,48
768,2020-10-16,Lisboa,M,28
1923,2022-02-14,Barcelona,f,54
4282,2019-07-15,Barcelona,Femenino,39
4021,2022-07-03,Valencia,Femenino,41
2456,2018-08-08,lisboa,Femenino,42
2956,2023-08-29,LISBOA,F,42
2489,2019-07-24,Madrid,m,29
2570,2021-07-25,Lisboa,F,48
2822,2022-04-05,madrid,F,21
3310,2023-08-31,Barcelona,M,25
4701,2024-05-02,Barcelona,F,21
2846,2024-01-12,madrid,M,35
412,2020-09-13,Sevilla,M,39
2894,2023-11-28,Zaragoza,Masculino,26
3327,2023-11-15,MADRID,m,40
3484,2021-12-22,Zaragoza,F,39
806,2024-05-07,Barcelona,F,28
3652,2019-01-23,Barcelona,Masculino,42
2697,2018-01-08,Madrid,f,19
4876,2022-05-11,SEVILLA,Masculino,43
4278,2021-10-14,málaga,Femenino,25
4888,2018-06-30,Sevilla,M,48
2695,2019-07-31,Bilbao,F,39
1319,2020-01-11,Zaragoza,Masculino,36
2683,2018-04-02,A Coruña,F,44
133,2024-02-14,sevilla,Femenino,42
4288,2019-05-07,Sevilla,M,34
3138,2023-11-03,valencia,Masculino,46
981,2021-10-23,zaragoza,m,16
1126,2020-12-30,BILBAO,Masculino,36
2060,,Zaragoza,F,27
4100,2022-05-15,madrid,Femenino,49
1471,2021-11-26,Sevilla,m,41
1142,2019-07-28,Zaragoza,F,45
1510,2022-08-30,Sevilla,Masculino,50
4189,2018-01-29,MADRID,Femenino,30
4719,2019-09-26,Madrid,M,24
4716,2020-08-25,barcelona,M,33
4918,2018-12-09,zaragoza,F,32
2820,2019-12-24,Málaga,F,70
654,2023-09-26,Barcelona,Masculino,39
1803,2021-10-28,Madrid,Masculino,25
2363,2019-11-17,Valencia,M,28
4184,2019-04-06,valencia,M,37
196,2023-05-12,Bilbao,M,48
3313,2018-12-17,Lisboa,M,16
2264,2022-10-02,Sevilla,F,51
1966,2022-06-09,Barcelona,F,42
4514,2024-02-09,Bilbao,Femenino,16
2632,,sevilla,F,51
1084,,Madrid,m,17
4222,2024-04-11,Zaragoza,Femenino,32
2041,2021-11-08,Madrid,Masculino,34
171,2020-02-19,Madrid,f,36
1999,2024-01-25,Lisboa,M,41
2970,2018-02-05,zaragoza,F,40
